datetime,money,hour,day,month,weekday,Year,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,cash_type_1
38:04.0,32.82,10,11,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:25.3,37.72,18,11,6,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
49:36.4,37.72,18,11,6,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17:03.3,37.72,21,11,6,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
27:41.9,32.82,21,11,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:50.2,32.82,21,11,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:18.8,37.72,10,12,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
51:43.9,37.72,11,12,6,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41:17.2,37.72,17,12,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
47:27.9,37.72,17,12,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
16:33.6,37.72,20,12,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
25:34.2,32.82,20,12,6,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:24.2,27.92,8,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:25.6,37.72,8,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
50:25.0,32.82,9,13,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:11.5,27.92,9,13,6,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
04:58.6,32.82,17,13,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
27:46.6,37.72,17,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
22:19.1,37.72,19,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
20:51.8,32.82,20,13,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:46.0,23.02,20,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
45:00.6,23.02,20,13,6,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
48:17.9,32.82,20,13,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
02:28.4,32.82,21,13,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46:13.2,27.92,7,14,6,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
30:31.6,27.92,10,14,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:41.7,37.72,12,14,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
29:53.4,32.82,18,14,6,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26:02.0,37.72,11,15,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:28.1,37.72,12,15,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22:46.9,32.82,12,15,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:52.2,23.02,12,15,6,5,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
24:35.1,37.72,12,15,6,5,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
25:24.0,32.82,12,15,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
03:29.9,32.82,16,15,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:04.6,27.92,18,15,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:51.5,32.82,10,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:41.4,37.72,10,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
00:38.2,37.72,11,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
01:41.5,37.72,11,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
49:27.6,32.82,12,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
00:39.0,23.02,14,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
02:36.3,32.82,15,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
05:10.4,32.82,15,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:59.6,37.72,15,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
47:36.5,37.72,16,16,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
45:17.3,32.82,17,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46:16.6,32.82,17,16,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:24.0,27.92,8,17,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12:05.1,27.92,10,17,6,0,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
13:37.6,27.92,10,17,6,0,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
55:51.6,37.72,10,17,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:35.4,37.72,14,17,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:13.4,37.72,16,17,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:11.0,37.72,16,17,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
52:36.3,27.92,16,17,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:19.6,27.92,18,17,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:11.5,32.82,21,17,6,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04:06.1,27.92,14,18,6,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
05:12.3,37.72,14,18,6,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:40.6,37.72,19,18,6,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:38.9,37.72,19,18,6,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
35:49.5,27.92,20,18,6,1,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
20:49.5,32.82,21,18,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:18.5,32.82,21,18,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47:19.8,37.72,7,19,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17:54.5,27.92,8,19,6,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
54:00.5,27.92,10,19,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:27.8,37.72,11,19,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12:31.4,37.72,11,19,6,2,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
21:36.3,32.82,14,19,6,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:43.4,37.72,18,19,6,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:59.0,37.72,18,19,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
31:31.3,32.82,19,19,6,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:59.5,37.72,21,19,6,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:03.5,32.82,21,19,6,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:06.5,37.72,10,20,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59:02.1,37.72,18,20,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
00:00.2,37.72,19,20,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
39:10.0,37.72,21,20,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
57:40.6,37.72,21,20,6,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59:17.6,32.82,21,20,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59:55.9,37.72,9,21,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
01:40.2,27.92,10,21,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19:19.4,32.82,13,21,6,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:31.5,32.82,13,21,6,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12:16.1,23.02,18,21,6,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
30:26.7,37.72,19,21,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
47:06.2,37.72,19,21,6,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:06.7,37.72,19,21,6,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:54.5,37.72,19,21,6,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:00.2,37.72,19,21,6,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
52:18.8,27.92,19,21,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:37.1,32.82,19,21,6,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
39:50.3,27.92,8,22,6,5,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
37:48.8,32.82,9,22,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53:15.5,32.82,12,22,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:20.1,37.72,15,22,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10:23.0,37.72,22,22,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12:01.4,32.82,18,23,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:50.6,32.82,18,23,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:47.0,37.72,21,23,6,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:07.8,37.72,21,23,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
30:36.4,37.72,21,23,6,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44:39.9,32.82,11,24,6,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:36.0,37.72,11,24,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:44.1,37.72,11,24,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
02:29.0,37.72,15,24,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
46:00.6,37.72,16,24,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47:00.4,37.72,16,24,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19:24.2,37.72,8,25,6,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
28:26.4,32.82,10,25,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:42.4,32.82,10,25,6,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:52.3,37.72,11,25,6,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:01.7,37.72,9,26,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
32:29.5,23.02,16,26,6,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
34:01.6,27.92,16,26,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:53.3,37.72,21,26,6,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
27:00.8,37.72,21,26,6,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:14.6,32.82,21,26,6,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:43.2,32.82,9,27,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:48.0,27.92,16,27,6,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
44:03.4,32.82,21,27,6,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:31.6,37.72,21,27,6,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
08:35.0,27.92,8,28,6,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
51:54.0,23.02,17,28,6,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
50:55.4,32.82,21,28,6,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
52:01.9,37.72,21,28,6,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
28:20.0,37.72,22,28,6,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47:10.3,32.82,9,29,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:19.6,32.82,11,29,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41:26.6,32.82,11,29,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:24.4,37.72,12,29,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31:42.6,37.72,12,29,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:43.6,37.72,17,29,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24:52.4,37.72,17,29,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
27:22.4,37.72,21,29,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
28:09.8,37.72,10,30,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
05:50.6,23.02,13,30,6,6,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
54:41.7,37.72,16,30,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
04:09.7,32.82,21,30,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:26.8,23.02,18,1,7,0,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
56:51.8,37.72,18,1,7,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:54.3,37.72,18,1,7,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42:54.1,32.82,10,2,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45:00.6,27.92,10,2,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:05.2,37.72,12,2,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
03:13.2,27.92,14,2,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31:24.3,32.82,16,2,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
02:23.6,32.82,22,2,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:14.9,32.82,13,3,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
01:16.6,37.72,16,3,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:25.2,37.72,16,3,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53:15.6,32.82,16,3,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:22.9,32.82,16,3,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:31.4,37.72,16,3,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59:25.6,23.02,16,3,7,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
59:01.8,37.72,17,3,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:09.1,37.72,19,3,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
26:23.7,32.82,10,4,7,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
27:30.3,27.92,10,4,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:28.7,37.72,12,5,7,4,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
43:43.1,32.82,13,5,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44:43.8,32.82,13,5,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:56.3,23.02,18,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
55:07.8,27.92,19,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:56.5,23.02,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
18:03.3,27.92,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:56.9,27.92,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:01.1,37.72,22,5,7,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:09.5,32.82,22,5,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:06.8,37.72,10,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
15:46.0,32.82,17,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17:01.0,32.82,17,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
09:46.1,32.82,19,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10:39.6,27.92,19,6,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04:20.2,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:29.2,27.92,9,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:36.8,27.92,9,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:48.9,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:56.2,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56:30.2,32.82,14,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
57:47.4,32.82,14,7,7,6,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
07:50.3,32.82,17,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
33:27.2,32.82,19,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
01:31.7,32.82,20,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
33:36.3,27.92,22,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:07.7,32.82,7,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
02:50.4,23.02,12,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
